compound_id,canonical_smiles,source_dataset,repellent_active,scaffold_smiles,method,convergence,charge,multiplicity,mmff_energy,homo_ev,lumo_ev,homo_lumo_gap_ev,total_energy_eh,dipole_debye,partial_charge_mean,partial_charge_std,partial_charge_max,partial_charge_min,dft_subset
LIC_00155,COCCOc1ccc(O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,26.29203002963053,-9.975992090487306,-6.232642464539389,3.743349625947917,-37.56691523607809,0.7739692585198775,6.938893903907228e-17,0.1466762182940406,0.29849062864662884,-0.3950444354390562,True
LIC_00156,Cn1c(=O)c2c(ncn2CC(O)CN2CCOCC2)n(C)c1=O,insecticide,,CC1CC(C)C2C(CCCC3CCCCC3)CCC2C1,GFN2-xTB,converged,0.0,1.0,-41.422441215312105,-10.363063164060964,-7.226701838415209,3.1363613256457556,-71.67117270928362,1.4326846083326612,-6.308085367188389e-18,0.16608628260595337,0.30957096318226984,-0.4561253285009417,False
LIC_00157,O=C(CN1CCN(C(=O)CN2C(=O)CCC2=O)CC1)c1cccs1,insecticide,,CC(CC1CCC(C(C)CC2C(C)CCC2C)CC1)C1CCCC1,GFN2-xTB,converged,0.0,1.0,63.93255457162024,-8.254885293528252,-7.235419323767436,1.019465969760816,-72.27030987009395,1.1387076202635253,5.359085268575792e-16,0.15696217453383413,0.28176317825226704,-0.4231160514696695,False
LIC_00158,O=C(CN1C(=O)CCC1=O)NCC1(Sc2ccccc2)CCOCC1,insecticide,,CC(CCC1(CC2CCCCC2)CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-23.516807737423,-10.1003207421307,-7.382327570254176,2.7179931718765236,-75.17303695825179,1.2543885330444253,-2.3296967192267247e-16,0.15124036173919764,0.2820852260144156,-0.41615830213150035,False
LIC_00159,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-109.79834141969211,-7.229929177245477,-6.156073007464251,1.0738561697812266,-61.393307870299836,1.331444248612852,-2.6740127727252245e-17,0.13927519085986878,0.3041531312681665,-0.4435012453728889,False
LIC_00160,CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC(C)C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-153.21536137546005,-9.780882221681468,-6.556523671256614,3.2243585504248538,-61.422999150888614,2.755956460389202,-3.742771675241667e-16,0.1507559001818282,0.30293805600246293,-0.457283282541759,False
LIC_00161,CCn1c(NCC(C)C)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-153.17340581778052,-9.787977818440458,-6.566643668924963,3.221334149515495,-61.42156134576416,2.802426146688652,8.258976158796896e-17,0.15040528435637476,0.3029568673802996,-0.4569675473111021,True
LIC_00162,O=C(CN1C(=O)CCC1=O)NCC1(O)CCc2ccccc2C1,insecticide,,CC(CCC1CCC2CCCCC2C1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-11.537727174318569,-10.5859423052058,-7.268205775544664,3.3177365296611354,-68.78451604418798,0.8782222682658227,2.4705689690423177e-16,0.16862647263777528,0.2951432668186016,-0.46205718060539563,False
LIC_00163,CNC(=O)c1c[nH]c2ccccc12,insecticide,,C1CCC2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-1.2996801515719865,-10.054814013716928,-6.796722738303091,3.258091275413838,-36.433272603007005,2.354378070141305,2.4376635975465393e-16,0.13061429772507363,0.2672971151676746,-0.4412765540814586,False
LIC_00164,CC1CN(C)CCN1CC1CCN(C(=O)c2c(F)cccc2F)CC1,insecticide,,CC(C1CCCCC1)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,83.97931676320874,-7.077768110809778,-6.951838681876197,0.12592942893358128,-76.79241407922338,1.631562505803318,-4.562322741819003e-16,0.10370751552321614,0.27661915381347224,-0.42079044339294797,False
LIC_00165,CCCC(C)C(C)N,insecticide,,,GFN2-xTB,converged,0.0,1.0,0.9967925492516564,-9.711519657361482,0.9078610277451952,10.619380685106677,-26.5741420941073,0.4996577362423394,-3.8746783559417966e-16,0.09258550068550765,0.13490133029192886,-0.34657647806873026,False
LIC_00166,CC(C)(C)C(NC(=O)OCc1ccccc1)C(=O)O,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-28.920776834065073,-10.95044978968969,-6.954917608660615,3.995532181029075,-58.89435130589606,1.5943825929579243,4.601582273117425e-16,0.17571147584035923,0.4003392975227778,-0.4654190979905056,False
LIC_00167,CCNC(=O)Cn1cnc2c1c(=O)[nH]c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-154.40187372265345,-10.832782204602657,-7.687957261324544,3.1448249432781124,-54.96690860017272,0.6876465546951502,-4.879609261457341e-17,0.19344486704470792,0.31448908391204267,-0.45662621707650003,True
LIC_00168,O=c1[nH]cc(F)c(=O)[nH]1,insecticide,,CC1CCCC(C)C1,GFN2-xTB,converged,0.0,1.0,-65.18628959778033,-11.76724977932815,-8.074708376366607,3.6925414029615435,-28.82755733179229,1.744144133732987,3.6544841227244734e-16,0.24373139206165215,0.3246986452115862,-0.4287003190212793,True
LIC_00169,COCCNCc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-101.08112142624833,-10.36078761364546,-7.11697303714465,3.24381457650081,-59.115088755495286,2.3160056369270965,7.94117857891605e-17,0.1660225293390271,0.30337168090866146,-0.44072298257606685,False
LIC_00170,O=C(c1cc2ccccc2o1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CC3CCCCC3C2)C1,GFN2-xTB,converged,0.0,1.0,-11.68647165987813,-10.626194329490808,-7.6553163626614245,2.9708779668293834,-63.55335091179149,1.9006687277117083,2.7177334456969977e-17,0.1586840779794241,0.2799109588462951,-0.42799655582135465,False
LIC_00171,COCCCNc1nc2c([nH]1)c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-157.77468391456105,-9.839233294524767,-6.53068387612803,3.308549418396737,-59.1383279738837,2.822266162502723,4.722302795714642e-16,0.17194414778839326,0.30246126379870164,-0.45601442696484495,False
LIC_00172,CC1CN(C)CCN1CC1CCN(C(=O)c2ccc(F)cc2F)CC1,insecticide,,CC(C1CCCCC1)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,83.17118708403937,-7.281780200994219,-7.074433402547695,0.20734679844652426,-76.79997603446442,1.6137462763465436,-6.956241138666996e-16,0.10458215403195949,0.2681655549462581,-0.4320355741091565,False
LIC_00174,NC(=O)c1ccncc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,-15.556487548540328,-7.82336341320958,-6.778141259740472,1.0452221534691075,-25.79751020069644,1.5342251442675625,5.375329810893466e-16,0.1764220793152173,0.277974485161102,-0.4241473081510425,True
LIC_00175,COC(CNC(=O)CN1C(=O)CCC1=O)c1ccccc1C,insecticide,,CC(CCCC1CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-6.924058208869576,-10.605749550313751,-7.306456343559558,3.299293206754193,-66.61766932336835,0.6832499558889722,-1.201089492414418e-16,0.1561435510625853,0.28138343745885214,-0.41710082782195124,False
LIC_00176,CC1CN(C)CCN1CC1CCN(C(=O)c2ccccc2F)CC1,insecticide,,CC(C1CCCCC1)C1CCC(CC2CCCCC2)CC1,GFN2-xTB,converged,0.0,1.0,93.87259523948526,-7.040200879681066,-6.618781539094243,0.42141934058682295,-72.57188611610817,1.557491487621213,-3.498803810777837e-16,0.09676704624349489,0.26556412195645346,-0.4338759707168564,False
LIC_00177,O=C1Cc2cc(Br)ccc2N1,insecticide,,CC1CC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,7.962535220103346,-10.757938713850892,-7.161003355475109,3.5969353583757835,-31.286225707835687,0.8055996514201634,-9.79608551139844e-18,0.14781479145022547,0.2761080024241962,-0.4033372443143407,False
LIC_00178,O=C(O)c1ccc2c(c1)CCCC2,insecticide,,C1CCC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,15.170454581783424,-10.809290810014645,-7.334229661508863,3.475061148505781,-37.83300853404858,1.1299143818148665,1.40165656858926e-16,0.1547258269812516,0.34905893645064806,-0.42880050251695456,True
LIC_00179,CCCNC(=O)Cn1cnc2c1c(=O)[nH]c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-155.30290220087002,-10.826815133638773,-7.694867768682685,3.131947364956088,-58.13194350919535,0.589419490531857,-2.228609453843145e-16,0.1848436545288152,0.31455058507011535,-0.4564863769829976,False
LIC_00180,C=CCNc1nc2c([nH]1)c(=O)[nH]c(=O)n2C,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-180.06845318128399,-10.121031044694224,-6.827090389039476,3.2939406556547475,-47.68610738180279,2.9526852762942823,4.574530055168469e-17,0.1909315017768479,0.3131134812599382,-0.4502932659594072,False
LIC_00181,Cc1noc(-c2cncc(Br)c2)n1,insecticide,,C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,37.383862408196904,-8.658311862332932,-8.003770236390363,0.6545416259425689,-37.07271736753372,0.6817900477909817,-3.652049423109067e-18,0.13108478722820252,0.23015005067689717,-0.28294600279135135,True
LIC_00182,Cc1ccc2c(c1)CC(=O)N2,insecticide,,CC1CC2CCCCC2C1,GFN2-xTB,converged,0.0,1.0,11.46787123978866,-10.286620982002889,-6.491117785153811,3.7955031968490776,-30.876209770351462,1.5607699348171997,-2.220446049250313e-16,0.13417667976553102,0.2744224393824785,-0.41681953045551656,False
LIC_00183,COc1ccc(Nc2nc(CN3C(=O)CCC3=O)cs2)c(OC)c1,insecticide,,CC1CCC(C)C1CC1CCC(CC2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-40.044060221777116,-7.198124807655151,-6.6624159323114345,0.5357088753437163,-71.26615293251788,1.2678267072064944,-2.0816681711721685e-17,0.15259396924390264,0.27963303568649533,-0.4005921697101571,False
LIC_00184,O=C(Nc1ccc(Cl)c(Cl)c1)N1CCC(n2ccnn2)CC1,insecticide,,CC(CC1CCCCC1)C1CCC(C2CCCC2)CC1,GFN2-xTB,converged,0.0,1.0,-56.85782260148564,-10.491221067522394,-6.903885397296608,3.5873356702257864,-65.44534231654912,1.7961462957059642,-7.722801377375666e-16,0.12499314135212262,0.3163413405125653,-0.4533158551877681,False
LIC_00185,Cc1ccc(S(=O)(=O)N2CC(N3C(=O)CCC3=O)C2)cc1C,insecticide,,CC1CCC(C)C1C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-41.17018338561155,-10.396428049805937,-7.541887653728866,2.8545403960770717,-66.67375983899646,2.6132608343739783,3.2127078775090465e-16,0.2528781070204102,1.098352023614198,-0.5791087245764144,False
LIC_00186,COc1ccc(O)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,8.557622015401652,-9.940599943476485,-6.2022581590101105,3.7383417844663747,-27.184278144049518,0.1865914953206558,1.3138999692163157e-15,0.15135636750505854,0.29794669656878675,-0.3962919145557163,True
LIC_00187,Cn1c(=O)c2c(ncn2CCN2CCOCC2)n(C)c1=O,insecticide,,CC1CC(C)C2C(CCC3CCCCC3)CCC2C1,GFN2-xTB,converged,0.0,1.0,-53.77583385634586,-10.065643961533992,-7.316285116919429,2.7493588446145623,-64.44345183347784,1.3468990196305959,-3.3618940964430523e-16,0.14863039949801776,0.3041384299228326,-0.4437792216868882,False
LIC_00188,Cn1c(=O)[nH]c(=O)c2c1ncn2CCN1CCCCC1,insecticide,,CC1CC(C)C2C(CCC3CCCCC3)CCC2C1,GFN2-xTB,converged,0.0,1.0,-128.83496179010058,-7.366993916357944,-6.208726016602097,1.158267899755847,-60.386672916767154,1.5789164669351343,2.2533613152047446e-16,0.1471828845419831,0.314403751526514,-0.44573475464966256,False
LIC_00189,CCCCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-157.55625492476517,-9.804208542852946,-6.577563152304589,3.2266453905483568,-61.41922423121802,2.7981534184645955,4.682907178563732e-16,0.14986120509292752,0.30296242479632035,-0.45653368537332306,False
LIC_00190,COc1cccc(O)c1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,9.150242786906334,-10.165923540094854,-5.981434387279444,4.184489152815409,-27.186292540232603,0.412801309968224,1.0004252328515658e-15,0.15237372920258518,0.2996651627255812,-0.3938358377725563,True
LIC_00191,CCn1c(CN2CCOCC2)nc2c1c(=O)n(C)c(=O)n2C,insecticide,,CC1CC(C)C2CC(CC3CCCCC3)CC2C1,GFN2-xTB,converged,0.0,1.0,-60.56120578182203,-10.316175332302969,-7.1611013932288685,3.1550739390741,-67.62031391958297,1.5721973091775336,-4.2440211551804675e-16,0.1464342205341009,0.30398237357147967,-0.4436000992685107,False
LIC_00193,Cn1c(=O)[nH]c(=O)c2c1ncn2CCN1CCOCC1,insecticide,,CC1CC(C)C2C(CCC3CCCCC3)CCC2C1,GFN2-xTB,converged,0.0,1.0,-69.80963896715795,-10.110044307044456,-7.453099958347139,2.6569443486973165,-61.27667041502628,1.6883549614668643,-6.28251204813222e-17,0.16033233374920647,0.31443962650541074,-0.4442173364511408,False
LIC_00194,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCN(C)CC3)cc21,insecticide,,CC1CCCC2CC(C3CCCCC3)CCC12,GFN2-xTB,converged,0.0,1.0,116.77212560592301,-7.583888309784664,-7.206449903047143,0.3774384067375207,-72.34018775416673,3.861704257225197,1.0944528112071856e-16,0.1473550756741823,0.35552195702941014,-0.4018707460657352,False
LIC_00195,Cc1cc(F)ccc1S(=O)(=O)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-46.708710612509776,-10.838470077374465,-7.6620681049122235,3.1764019724622417,-67.73091026917892,1.8312302290467817,-7.208948153140374e-16,0.26727986830686884,1.1062303480350713,-0.5707059748423113,False
LIC_00196,Cc1cc(S(=O)(=O)N2CC(N3C(=O)CCC3=O)C2)ccc1F,insecticide,,CC1CCC(C)C1C1CC(C(C)(C)C2CCCCC2)C1,GFN2-xTB,converged,0.0,1.0,-50.39571560937787,-10.67968202043971,-7.460276848624518,3.2194051718151924,-67.7310861571332,1.0458280044264678,-6.147484923515647e-16,0.26987310158920924,1.1177127319551237,-0.5870379257045137,False
LIC_00197,Cc1ccc(C(O)CN)cc1,insecticide,,C1CCCCC1,GFN2-xTB,converged,0.0,1.0,50.497194261518146,-10.334618400880982,-5.963869767427523,4.370748633453459,-32.86076732417269,1.2559069952376718,-1.3993436039546245e-16,0.1448048123703788,0.3054481749520558,-0.45386333553082536,False
LIC_00198,CCCCOc1ccc(NC(=O)N2CC(N3C(=O)CCC3=O)C2)cc1,insecticide,,CC(CC1CCCCC1)C1CC(C2C(C)CCC2C)C1,GFN2-xTB,converged,0.0,1.0,-71.86462405293713,-7.6375654152778045,-6.116787441377679,1.5207779739001257,-75.36925476407077,2.309422756839344,-2.5847379792054426e-16,0.15181321162859787,0.3185939902687454,-0.45428812592883105,False
LIC_00199,CSc1ccc(C(O)CNC(=O)CN2C(=O)CCC2=O)cc1,insecticide,,CC(CCCC1CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-19.73236043957057,-7.481849513853269,-6.916431045091455,0.5654184687618136,-66.6934947409531,0.8048134736338673,2.55351295663786e-16,0.1776679995877284,0.3220024652114029,-0.4669132322962198,False
LIC_00200,O=C(CN1C(=O)CCC1=O)NCCn1ccc(-c2cccs2)n1,insecticide,,CC(CCCC1CCC(C2CCCC2)C1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-40.666966902031135,-10.10992792226477,-7.42989688216395,2.68003104010082,-67.4493627980032,0.5755242132945421,-1.2276504599220482e-16,0.1569835491044294,0.2816056597467604,-0.4133742199185838,True
LIC_00201,CCN(CC)CCNc1nc2c(c(=O)n(C)c(=O)n2C)n1CC,insecticide,,CC1CC(C)C2CCCC2C1,GFN2-xTB,converged,0.0,1.0,-132.47305232416886,-9.68999646090591,-6.485985768909258,3.2040106919966513,-71.17203645428806,3.2302807770689212,2.540484829308075e-16,0.14139192281797738,0.3027838774707805,-0.4576102435043719,False
LIC_00202,COc1ccccc1C(=O)NCc1nn(C)c2c1CCCC2,insecticide,,CC(CCC1CCC2CCCCC21)C1CCCCC1,GFN2-xTB,converged,0.0,1.0,38.90061539118148,-10.134866781539522,-6.95091245199024,3.183954329549282,-64.03881306587641,2.087476823339841,2.804604094183898e-16,0.11937439665314023,0.269660286676937,-0.4495268549102078,True
LIC_00203,COc1cccc(C(CNC(=O)CN2C(=O)CCC2=O)OC)c1,insecticide,,CC(CCCC1CCCCC1)CC1C(C)CCC1C,GFN2-xTB,converged,0.0,1.0,-7.4490964831671445,-10.341296091765818,-7.302838815460943,3.038457276304875,-70.68055374318227,1.2258084936567324,-6.357963251487089e-17,0.1608659250751968,0.2814657224053438,-0.4138955240725743,False
LIC_00204,O=C(c1ccc(-c2ccsc2)cc1)N1CC(N2C(=O)CCC2=O)C1,insecticide,,CC1CCC(C)C1C1CC(C(C)C2CCC(C3CCCC3)CC2)C1,GFN2-xTB,converged,0.0,1.0,2.5497476210671635,-10.421861411921547,-7.661422430520204,2.760438981401343,-68.00630989971104,1.697626866613045,4.1078251911130794e-16,0.14446767608778677,0.2816184531193859,-0.4270314478112099,False
REP_00070,CCOC(=O)C1=C2CCC(C2)C1C(=O)OCC,repellent,1.0,C1CC2CCC1C2,none,conformer_failed,,,,,,,,,,,,,False
REP_00074,COC(=O)C1=C2CC[C@H](C2)[C@@H]1C(=O)OC,repellent,1.0,C1CC2CCC1C2,none,conformer_failed,,,,,,,,,,,,,False
